TO,FROM,TOTALVOLUME,ADDRESSESCOUNT,ID,SYMBOL,PARTNER_SYMBOL,TIME,MERGE_KEY
0.0,100000.0,255502.15986593,1,1182,BTC,BTC,1596844800,1596844800_100000.0_0.0
0.001,1e-08,2945.96869489,14949204,1182,BTC,BTC,1596931200,1596931200_1e-08_0.001
0.01,0.001,30106.7208998,7447292,1182,BTC,BTC,1596931200,1596931200_0.001_0.01
0.1,0.01,173363.92112306,5366421,1182,BTC,BTC,1596931200,1596931200_0.01_0.1
1.0,0.1,721162.41673353,2277341,1182,BTC,BTC,1596931200,1596931200_0.1_1.0
10.0,1.0,1728247.05686595,665188,1182,BTC,BTC,1596931200,1596931200_1.0_10.0
100.0,10.0,3130029.44221008,111058,1182,BTC,BTC,1596931200,1596931200_10.0_100.0
1000.0,100.0,3481622.0142927,13793,1182,BTC,BTC,1596931200,1596931200_100.0_1000.0
10000.0,1000.0,5187058.14400241,2090,1182,BTC,BTC,1596931200,1596931200_1000.0_10000.0
100000.0,10000.0,2418026.52028261,103,1182,BTC,BTC,1596931200,1596931200_10000.0_100000.0
0.0,100000.0,255502.15986593,1,1182,BTC,BTC,1596931200,1596931200_100000.0_0.0
0.001,1e-08,2952.6615237,14975093,1182,BTC,BTC,1597017600,1597017600_1e-08_0.001
0.01,0.001,30200.27227125,7468111,1182,BTC,BTC,1597017600,1597017600_0.001_0.01
0.1,0.01,173440.8243609,5371321,1182,BTC,BTC,1597017600,1597017600_0.01_0.1
1.0,0.1,721353.91955542,2278331,1182,BTC,BTC,1597017600,1597017600_0.1_1.0
10.0,1.0,1728569.13485221,665378,1182,BTC,BTC,1597017600,1597017600_1.0_10.0
100.0,10.0,3130364.20354427,111004,1182,BTC,BTC,1597017600,1597017600_10.0_100.0
1000.0,100.0,3476565.14292268,13780,1182,BTC,BTC,1597017600,1597017600_100.0_1000.0
10000.0,1000.0,5197645.08119204,2094,1182,BTC,BTC,1597017600,1597017600_1000.0_10000.0
100000.0,10000.0,2416197.21488256,103,1182,BTC,BTC,1597017600,1597017600_10000.0_100000.0
0.0,100000.0,255502.15986593,1,1182,BTC,BTC,1597017600,1597017600_100000.0_0.0
0.001,1e-08,2961.49268399,15001954,1182,BTC,BTC,1597104000,1597104000_1e-08_0.001
0.01,0.001,30100.00678946,7450865,1182,BTC,BTC,1597104000,1597104000_0.001_0.01
0.1,0.01,173982.63470818,5377459,1182,BTC,BTC,1597104000,1597104000_0.01_0.1
1.0,0.1,722067.62052864,2282445,1182,BTC,BTC,1597104000,1597104000_0.1_1.0
10.0,1.0,1728032.51051289,665424,1182,BTC,BTC,1597104000,1597104000_1.0_10.0
100.0,10.0,3143542.36547982,111195,1182,BTC,BTC,1597104000,1597104000_10.0_100.0
1000.0,100.0,3480613.2864651,13778,1182,BTC,BTC,1597104000,1597104000_100.0_1000.0
10000.0,1000.0,5184303.51994607,2090,1182,BTC,BTC,1597104000,1597104000_1000.0_10000.0
100000.0,10000.0,2427747.51799088,104,1182,BTC,BTC,1597104000,1597104000_10000.0_100000.0
0.0,100000.0,255502.15986593,1,1182,BTC,BTC,1597104000,1597104000_100000.0_0.0
0.001,1e-08,2961.38986069,15007574,1182,BTC,BTC,1597190400,1597190400_1e-08_0.001
0.01,0.001,30081.35592656,7449472,1182,BTC,BTC,1597190400,1597190400_0.001_0.01
0.1,0.01,173654.65544555,5368312,1182,BTC,BTC,1597190400,1597190400_0.01_0.1
1.0,0.1,722482.68446916,2282317,1182,BTC,BTC,1597190400,1597190400_0.1_1.0
10.0,1.0,1728887.4365567,665940,1182,BTC,BTC,1597190400,1597190400_1.0_10.0
100.0,10.0,3153256.5147222,111443,1182,BTC,BTC,1597190400,1597190400_10.0_100.0
1000.0,100.0,3480379.15473582,13794,1182,BTC,BTC,1597190400,1597190400_100.0_1000.0
10000.0,1000.0,5184465.40664135,2092,1182,BTC,BTC,1597190400,1597190400_1000.0_10000.0
100000.0,10000.0,2426413.591392,104,1182,BTC,BTC,1597190400,1597190400_10000.0_100000.0
0.0,100000.0,255502.17522093,1,1182,BTC,BTC,1597190400,1597190400_100000.0_0.0
0.001,1e-08,2967.86066498,15025513,1182,BTC,BTC,1597276800,1597276800_1e-08_0.001
0.01,0.001,30202.71226633,7482582,1182,BTC,BTC,1597276800,1597276800_0.001_0.01
0.1,0.01,174236.38226789,5386484,1182,BTC,BTC,1597276800,1597276800_0.01_0.1
1.0,0.1,722590.87494989,2282933,1182,BTC,BTC,1597276800,1597276800_0.1_1.0
10.0,1.0,1729565.78153315,666133,1182,BTC,BTC,1597276800,1597276800_1.0_10.0
100.0,10.0,3170725.10461075,111800,1182,BTC,BTC,1597276800,1597276800_10.0_100.0
1000.0,100.0,3480052.61370358,13794,1182,BTC,BTC,1597276800,1597276800_100.0_1000.0
10000.0,1000.0,5181671.35675032,2093,1182,BTC,BTC,1597276800,1597276800_1000.0_10000.0
100000.0,10000.0,2427038.25299767,104,1182,BTC,BTC,1597276800,1597276800_10000.0_100000.0
0.0,100000.0,255502.1752264,1,1182,BTC,BTC,1597276800,1597276800_100000.0_0.0
0.001,1e-08,2968.86216473,15036582,1182,BTC,BTC,1597363200,1597363200_1e-08_0.001
0.01,0.001,30269.2421645,7491081,1182,BTC,BTC,1597363200,1597363200_0.001_0.01
0.1,0.01,173967.05941263,5385445,1182,BTC,BTC,1597363200,1597363200_0.01_0.1
1.0,0.1,722713.01385332,2283509,1182,BTC,BTC,1597363200,1597363200_0.1_1.0
10.0,1.0,1728769.99744898,666294,1182,BTC,BTC,1597363200,1597363200_1.0_10.0
100.0,10.0,3186599.3872319,112015,1182,BTC,BTC,1597363200,1597363200_10.0_100.0
1000.0,100.0,3487736.79140667,13807,1182,BTC,BTC,1597363200,1597363200_100.0_1000.0
10000.0,1000.0,5170225.40135542,2087,1182,BTC,BTC,1597363200,1597363200_1000.0_10000.0
100000.0,10000.0,2439744.94753248,105,1182,BTC,BTC,1597363200,1597363200_10000.0_100000.0
0.0,100000.0,247502.16240033,1,1182,BTC,BTC,1597363200,1597363200_100000.0_0.0
0.001,1e-08,2964.29002336,15040249,1182,BTC,BTC,1597449600,1597449600_1e-08_0.001
0.01,0.001,30314.46497442,7510379,1182,BTC,BTC,1597449600,1597449600_0.001_0.01
0.1,0.01,173308.47759582,5362381,1182,BTC,BTC,1597449600,1597449600_0.01_0.1
1.0,0.1,721917.44928444,2281729,1182,BTC,BTC,1597449600,1597449600_0.1_1.0
10.0,1.0,1726928.443638,665688,1182,BTC,BTC,1597449600,1597449600_1.0_10.0
100.0,10.0,3192222.55620249,112076,1182,BTC,BTC,1597449600,1597449600_10.0_100.0
1000.0,100.0,3482120.47344501,13819,1182,BTC,BTC,1597449600,1597449600_100.0_1000.0
10000.0,1000.0,5180884.11773194,2091,1182,BTC,BTC,1597449600,1597449600_1000.0_10000.0
100000.0,10000.0,2440709.42967515,105,1182,BTC,BTC,1597449600,1597449600_10000.0_100000.0
0.0,100000.0,247502.16240033,1,1182,BTC,BTC,1597449600,1597449600_100000.0_0.0
0.001,1e-08,2959.20211989,15036624,1182,BTC,BTC,1597536000,1597536000_1e-08_0.001
0.01,0.001,30104.00383783,7443630,1182,BTC,BTC,1597536000,1597536000_0.001_0.01
0.1,0.01,173356.74105725,5367280,1182,BTC,BTC,1597536000,1597536000_0.01_0.1
1.0,0.1,722274.04733081,2283829,1182,BTC,BTC,1597536000,1597536000_0.1_1.0
10.0,1.0,1727435.38834831,665959,1182,BTC,BTC,1597536000,1597536000_1.0_10.0
100.0,10.0,3211318.1989134,112496,1182,BTC,BTC,1597536000,1597536000_10.0_100.0
1000.0,100.0,3478043.59986227,13794,1182,BTC,BTC,1597536000,1597536000_100.0_1000.0
10000.0,1000.0,5180107.43516772,2089,1182,BTC,BTC,1597536000,1597536000_1000.0_10000.0
100000.0,10000.0,2441517.08593315,105,1182,BTC,BTC,1597536000,1597536000_10000.0_100000.0
0.0,100000.0,247502.16240033,1,1182,BTC,BTC,1597536000,1597536000_100000.0_0.0
0.001,1e-08,2965.91312519,15054611,1182,BTC,BTC,1597622400,1597622400_1e-08_0.001
0.01,0.001,30298.70364244,7491392,1182,BTC,BTC,1597622400,1597622400_0.001_0.01
0.1,0.01,174296.14098759,5392576,1182,BTC,BTC,1597622400,1597622400_0.01_0.1
1.0,0.1,724664.75599547,2291772,1182,BTC,BTC,1597622400,1597622400_0.1_1.0
10.0,1.0,1731868.24476017,667480,1182,BTC,BTC,1597622400,1597622400_1.0_10.0
100.0,10.0,3223181.2645775,112778,1182,BTC,BTC,1597622400,1597622400_10.0_100.0
1000.0,100.0,3472311.26308601,13789,1182,BTC,BTC,1597622400,1597622400_100.0_1000.0
10000.0,1000.0,5188529.24102498,2095,1182,BTC,BTC,1597622400,1597622400_1000.0_10000.0
100000.0,10000.0,2432031.42537128,105,1182,BTC,BTC,1597622400,1597622400_10000.0_100000.0
0.0,100000.0,247502.16240033,1,1182,BTC,BTC,1597622400,1597622400_100000.0_0.0
0.001,1e-08,2978.03499777,15092163,1182,BTC,BTC,1597708800,1597708800_1e-08_0.001
0.01,0.001,30477.63271412,7542359,1182,BTC,BTC,1597708800,1597708800_0.001_0.01
0.1,0.01,174423.34243684,5397654,1182,BTC,BTC,1597708800,1597708800_0.01_0.1
1.0,0.1,724997.10094298,2293277,1182,BTC,BTC,1597708800,1597708800_0.1_1.0
10.0,1.0,1730346.21312433,666957,1182,BTC,BTC,1597708800,1597708800_1.0_10.0
100.0,10.0,3218215.79247645,112693,1182,BTC,BTC,1597708800,1597708800_10.0_100.0
1000.0,100.0,3478031.9819329,13814,1182,BTC,BTC,1597708800,1597708800_100.0_1000.0
10000.0,1000.0,5188965.40774278,2083,1182,BTC,BTC,1597708800,1597708800_1000.0_10000.0
100000.0,10000.0,2432586.44611969,104,1182,BTC,BTC,1597708800,1597708800_10000.0_100000.0
0.0,100000.0,247502.1624831,1,1182,BTC,BTC,1597708800,1597708800_100000.0_0.0
0.001,1e-08,2984.65405226,15115288,1182,BTC,BTC,1597795200,1597795200_1e-08_0.001
0.01,0.001,30598.6898403,7567546,1182,BTC,BTC,1597795200,1597795200_0.001_0.01
0.1,0.01,175021.21491009,5419104,1182,BTC,BTC,1597795200,1597795200_0.01_0.1
1.0,0.1,725389.17293503,2296914,1182,BTC,BTC,1597795200,1597795200_0.1_1.0
10.0,1.0,1731312.3929533,667392,1182,BTC,BTC,1597795200,1597795200_1.0_10.0
100.0,10.0,3249868.02611761,113400,1182,BTC,BTC,1597795200,1597795200_10.0_100.0
1000.0,100.0,3479664.02825425,13808,1182,BTC,BTC,1597795200,1597795200_100.0_1000.0
10000.0,1000.0,5193560.57683587,2089,1182,BTC,BTC,1597795200,1597795200_1000.0_10000.0
100000.0,10000.0,2422735.69650642,103,1182,BTC,BTC,1597795200,1597795200_10000.0_100000.0
0.0,100000.0,247502.16256583,1,1182,BTC,BTC,1597795200,1597795200_100000.0_0.0
0.001,1e-08,2988.65003588,15132644,1182,BTC,BTC,1597881600,1597881600_1e-08_0.001
0.01,0.001,30739.54001232,7600839,1182,BTC,BTC,1597881600,1597881600_0.001_0.01
0.1,0.01,174929.74496892,5416603,1182,BTC,BTC,1597881600,1597881600_0.01_0.1
1.0,0.1,725843.48696831,2298542,1182,BTC,BTC,1597881600,1597881600_0.1_1.0
10.0,1.0,1731154.86573265,667557,1182,BTC,BTC,1597881600,1597881600_1.0_10.0
100.0,10.0,3263857.2985742,113641,1182,BTC,BTC,1597881600,1597881600_10.0_100.0
1000.0,100.0,3476367.3116914,13808,1182,BTC,BTC,1597881600,1597881600_100.0_1000.0
10000.0,1000.0,5197304.44443614,2090,1182,BTC,BTC,1597881600,1597881600_1000.0_10000.0
100000.0,10000.0,2424511.60998531,103,1182,BTC,BTC,1597881600,1597881600_10000.0_100000.0
0.0,100000.0,247502.16256583,1,1182,BTC,BTC,1597881600,1597881600_100000.0_0.0
0.001,1e-08,2990.2236828,15144199,1182,BTC,BTC,1597968000,1597968000_1e-08_0.001
0.01,0.001,30485.38559127,7545496,1182,BTC,BTC,1597968000,1597968000_0.001_0.01
0.1,0.01,174005.10228853,5379750,1182,BTC,BTC,1597968000,1597968000_0.01_0.1
1.0,0.1,725261.95305895,2294533,1182,BTC,BTC,1597968000,1597968000_0.1_1.0
10.0,1.0,1730655.93128729,667270,1182,BTC,BTC,1597968000,1597968000_1.0_10.0
100.0,10.0,3279366.1167483,113964,1182,BTC,BTC,1597968000,1597968000_10.0_100.0
1000.0,100.0,3482076.05133512,13833,1182,BTC,BTC,1597968000,1597968000_100.0_1000.0
10000.0,1000.0,5193610.0495595,2087,1182,BTC,BTC,1597968000,1597968000_1000.0_10000.0
100000.0,10000.0,2426364.88868679,103,1182,BTC,BTC,1597968000,1597968000_10000.0_100000.0
0.0,100000.0,247502.16273241,1,1182,BTC,BTC,1597968000,1597968000_100000.0_0.0
0.001,1e-08,2978.17307448,15129667,1182,BTC,BTC,1598054400,1598054400_1e-08_0.001
0.01,0.001,30632.17224498,7566773,1182,BTC,BTC,1598054400,1598054400_0.001_0.01
0.1,0.01,174202.31283492,5387820,1182,BTC,BTC,1598054400,1598054400_0.01_0.1
1.0,0.1,723800.08586429,2291102,1182,BTC,BTC,1598054400,1598054400_0.1_1.0
10.0,1.0,1726837.75069148,665681,1182,BTC,BTC,1598054400,1598054400_1.0_10.0
100.0,10.0,3292759.59445467,114097,1182,BTC,BTC,1598054400,1598054400_10.0_100.0
1000.0,100.0,3483401.92942408,13835,1182,BTC,BTC,1598054400,1598054400_100.0_1000.0
10000.0,1000.0,5187762.0377282,2086,1182,BTC,BTC,1598054400,1598054400_1000.0_10000.0
100000.0,10000.0,2434974.15592145,104,1182,BTC,BTC,1598054400,1598054400_10000.0_100000.0
0.0,100000.0,247502.16273241,1,1182,BTC,BTC,1598054400,1598054400_100000.0_0.0
0.001,1e-08,2970.51765875,15112390,1182,BTC,BTC,1598140800,1598140800_1e-08_0.001
0.01,0.001,30508.2332595,7535046,1182,BTC,BTC,1598140800,1598140800_0.001_0.01
0.1,0.01,173210.89474445,5354890,1182,BTC,BTC,1598140800,1598140800_0.01_0.1
1.0,0.1,723159.72359772,2288192,1182,BTC,BTC,1598140800,1598140800_0.1_1.0
10.0,1.0,1726328.94416144,665324,1182,BTC,BTC,1598140800,1598140800_1.0_10.0
100.0,10.0,3311591.97064783,114529,1182,BTC,BTC,1598140800,1598140800_10.0_100.0
1000.0,100.0,3488392.69407092,13857,1182,BTC,BTC,1598140800,1598140800_100.0_1000.0
10000.0,1000.0,5196822.48795949,2086,1182,BTC,BTC,1598140800,1598140800_1000.0_10000.0
100000.0,10000.0,2425343.99613845,103,1182,BTC,BTC,1598140800,1598140800_10000.0_100000.0
0.0,100000.0,247502.16273241,1,1182,BTC,BTC,1598140800,1598140800_100000.0_0.0
0.001,1e-08,2979.21269232,15134804,1182,BTC,BTC,1598227200,1598227200_1e-08_0.001
0.01,0.001,30636.08276951,7566431,1182,BTC,BTC,1598227200,1598227200_0.001_0.01
0.1,0.01,173564.01828216,5364727,1182,BTC,BTC,1598227200,1598227200_0.01_0.1
1.0,0.1,724372.39933248,2290791,1182,BTC,BTC,1598227200,1598227200_0.1_1.0
10.0,1.0,1727467.50276642,665733,1182,BTC,BTC,1598227200,1598227200_1.0_10.0
100.0,10.0,3326121.03361011,114922,1182,BTC,BTC,1598227200,1598227200_10.0_100.0
1000.0,100.0,3481816.80656122,13849,1182,BTC,BTC,1598227200,1598227200_100.0_1000.0
10000.0,1000.0,5198617.99369051,2087,1182,BTC,BTC,1598227200,1598227200_1000.0_10000.0
100000.0,10000.0,2425685.66253382,103,1182,BTC,BTC,1598227200,1598227200_10000.0_100000.0
0.0,100000.0,247502.16273241,1,1182,BTC,BTC,1598227200,1598227200_100000.0_0.0
0.001,1e-08,2984.68144608,15153015,1182,BTC,BTC,1598313600,1598313600_1e-08_0.001
0.01,0.001,30792.73033733,7600087,1182,BTC,BTC,1598313600,1598313600_0.001_0.01
0.1,0.01,173770.9908194,5370139,1182,BTC,BTC,1598313600,1598313600_0.01_0.1
1.0,0.1,726187.29798883,2299237,1182,BTC,BTC,1598313600,1598313600_0.1_1.0
10.0,1.0,1729304.92255492,666593,1182,BTC,BTC,1598313600,1598313600_1.0_10.0
100.0,10.0,3333102.99171388,115057,1182,BTC,BTC,1598313600,1598313600_10.0_100.0
1000.0,100.0,3479523.14823843,13833,1182,BTC,BTC,1598313600,1598313600_100.0_1000.0
10000.0,1000.0,5194602.04135977,2085,1182,BTC,BTC,1598313600,1598313600_1000.0_10000.0
100000.0,10000.0,2426128.90777991,103,1182,BTC,BTC,1598313600,1598313600_10000.0_100000.0
0.0,100000.0,247502.16273241,1,1182,BTC,BTC,1598313600,1598313600_100000.0_0.0
0.001,1e-08,2988.70270075,15172413,1182,BTC,BTC,1598400000,1598400000_1e-08_0.001
0.01,0.001,30625.44208125,7573132,1182,BTC,BTC,1598400000,1598400000_0.001_0.01
0.1,0.01,174368.25428364,5382984,1182,BTC,BTC,1598400000,1598400000_0.01_0.1
1.0,0.1,727180.56837969,2304962,1182,BTC,BTC,1598400000,1598400000_0.1_1.0
10.0,1.0,1728407.00950864,666409,1182,BTC,BTC,1598400000,1598400000_1.0_10.0
100.0,10.0,3342605.11764201,115229,1182,BTC,BTC,1598400000,1598400000_10.0_100.0
1000.0,100.0,3482414.42543681,13844,1182,BTC,BTC,1598400000,1598400000_100.0_1000.0
10000.0,1000.0,5194948.37075109,2086,1182,BTC,BTC,1598400000,1598400000_1000.0_10000.0
100000.0,10000.0,2425997.32145467,103,1182,BTC,BTC,1598400000,1598400000_10000.0_100000.0
0.0,100000.0,247502.16273241,1,1182,BTC,BTC,1598400000,1598400000_100000.0_0.0
0.001,1e-08,2997.35769681,15200499,1182,BTC,BTC,1598486400,1598486400_1e-08_0.001
0.01,0.001,30802.08708198,7609010,1182,BTC,BTC,1598486400,1598486400_0.001_0.01
0.1,0.01,175385.37122649,5415534,1182,BTC,BTC,1598486400,1598486400_0.01_0.1
1.0,0.1,728078.24554951,2309924,1182,BTC,BTC,1598486400,1598486400_0.1_1.0
10.0,1.0,1729459.45045547,666751,1182,BTC,BTC,1598486400,1598486400_1.0_10.0
100.0,10.0,3365570.0005118,115832,1182,BTC,BTC,1598486400,1598486400_10.0_100.0
1000.0,100.0,3482378.56183794,13853,1182,BTC,BTC,1598486400,1598486400_100.0_1000.0
10000.0,1000.0,5181429.6054671,2083,1182,BTC,BTC,1598486400,1598486400_1000.0_10000.0
100000.0,10000.0,2435690.78241145,104,1182,BTC,BTC,1598486400,1598486400_10000.0_100000.0
0.0,100000.0,247502.16273241,1,1182,BTC,BTC,1598486400,1598486400_100000.0_0.0
0.001,1e-08,2996.60901706,15189982,1182,BTC,BTC,1598572800,1598572800_1e-08_0.001
0.01,0.001,30832.76189889,7618958,1182,BTC,BTC,1598572800,1598572800_0.001_0.01
0.1,0.01,174898.00688015,5399123,1182,BTC,BTC,1598572800,1598572800_0.01_0.1
1.0,0.1,726527.52879801,2304396,1182,BTC,BTC,1598572800,1598572800_0.1_1.0
10.0,1.0,1728270.33097269,666032,1182,BTC,BTC,1598572800,1598572800_1.0_10.0
100.0,10.0,3368574.67561065,115818,1182,BTC,BTC,1598572800,1598572800_10.0_100.0
1000.0,100.0,3472199.78109427,13806,1182,BTC,BTC,1598572800,1598572800_100.0_1000.0
10000.0,1000.0,5219422.48254526,2094,1182,BTC,BTC,1598572800,1598572800_1000.0_10000.0
100000.0,10000.0,2417358.03607173,103,1182,BTC,BTC,1598572800,1598572800_10000.0_100000.0
0.0,100000.0,247502.16208225,1,1182,BTC,BTC,1598572800,1598572800_100000.0_0.0
0.001,1e-08,2993.59286148,15177669,1182,BTC,BTC,1598659200,1598659200_1e-08_0.001
0.01,0.001,30764.73770137,7598121,1182,BTC,BTC,1598659200,1598659200_0.001_0.01
0.1,0.01,173668.14921164,5364768,1182,BTC,BTC,1598659200,1598659200_0.01_0.1
1.0,0.1,725332.56713649,2296936,1182,BTC,BTC,1598659200,1598659200_0.1_1.0
10.0,1.0,1728479.21954817,666096,1182,BTC,BTC,1598659200,1598659200_1.0_10.0
100.0,10.0,3385718.37331721,116288,1182,BTC,BTC,1598659200,1598659200_10.0_100.0
1000.0,100.0,3471532.20188473,13836,1182,BTC,BTC,1598659200,1598659200_100.0_1000.0
10000.0,1000.0,5213384.94041622,2093,1182,BTC,BTC,1598659200,1598659200_1000.0_10000.0
100000.0,10000.0,2423868.9308114,103,1182,BTC,BTC,1598659200,1598659200_10000.0_100000.0
0.0,100000.0,247502.16208225,1,1182,BTC,BTC,1598659200,1598659200_100000.0_0.0
0.001,1e-08,2991.21872443,15173918,1182,BTC,BTC,1598745600,1598745600_1e-08_0.001
0.01,0.001,30721.1164167,7581202,1182,BTC,BTC,1598745600,1598745600_0.001_0.01
0.1,0.01,173823.71523323,5368371,1182,BTC,BTC,1598745600,1598745600_0.01_0.1
1.0,0.1,725428.76752735,2296916,1182,BTC,BTC,1598745600,1598745600_0.1_1.0
10.0,1.0,1728984.84553169,666369,1182,BTC,BTC,1598745600,1598745600_1.0_10.0
100.0,10.0,3401652.54812322,116660,1182,BTC,BTC,1598745600,1598745600_10.0_100.0
1000.0,100.0,3473073.07526451,13822,1182,BTC,BTC,1598745600,1598745600_100.0_1000.0
10000.0,1000.0,5202103.29229521,2091,1182,BTC,BTC,1598745600,1598745600_1000.0_10000.0
100000.0,10000.0,2434489.5130766,104,1182,BTC,BTC,1598745600,1598745600_10000.0_100000.0
0.0,100000.0,247502.16277802,1,1182,BTC,BTC,1598745600,1598745600_100000.0_0.0
0.001,1e-08,2997.82227994,15191553,1182,BTC,BTC,1598832000,1598832000_1e-08_0.001
0.01,0.001,30775.02937521,7599434,1182,BTC,BTC,1598832000,1598832000_0.001_0.01
0.1,0.01,174631.86158522,5392364,1182,BTC,BTC,1598832000,1598832000_0.01_0.1
1.0,0.1,727165.77649056,2303264,1182,BTC,BTC,1598832000,1598832000_0.1_1.0
10.0,1.0,1729101.2164667,666742,1182,BTC,BTC,1598832000,1598832000_1.0_10.0
100.0,10.0,3401944.12134849,116778,1182,BTC,BTC,1598832000,1598832000_10.0_100.0
1000.0,100.0,3474049.31074438,13818,1182,BTC,BTC,1598832000,1598832000_100.0_1000.0
10000.0,1000.0,5206989.73010177,2098,1182,BTC,BTC,1598832000,1598832000_1000.0_10000.0
100000.0,10000.0,2427000.72380067,103,1182,BTC,BTC,1598832000,1598832000_10000.0_100000.0
0.0,100000.0,247502.16277802,1,1182,BTC,BTC,1598832000,1598832000_100000.0_0.0
0.001,1e-08,3007.98124914,15223609,1182,BTC,BTC,1598918400,1598918400_1e-08_0.001
0.01,0.001,30982.66547094,7647572,1182,BTC,BTC,1598918400,1598918400_0.001_0.01
0.1,0.01,175370.60384695,5415884,1182,BTC,BTC,1598918400,1598918400_0.01_0.1
1.0,0.1,728092.20341711,2306941,1182,BTC,BTC,1598918400,1598918400_0.1_1.0
10.0,1.0,1728185.92111668,666800,1182,BTC,BTC,1598918400,1598918400_1.0_10.0
100.0,10.0,3424855.98763114,117163,1182,BTC,BTC,1598918400,1598918400_10.0_100.0
1000.0,100.0,3473416.05168069,13819,1182,BTC,BTC,1598918400,1598918400_100.0_1000.0
10000.0,1000.0,5198096.75823943,2096,1182,BTC,BTC,1598918400,1598918400_1000.0_10000.0
100000.0,10000.0,2441459.91954086,104,1182,BTC,BTC,1598918400,1598918400_10000.0_100000.0
0.0,100000.0,247502.16277802,1,1182,BTC,BTC,1598918400,1598918400_100000.0_0.0
0.001,1e-08,3013.93568729,15243941,1182,BTC,BTC,1599004800,1599004800_1e-08_0.001
0.01,0.001,31124.38822075,7688033,1182,BTC,BTC,1599004800,1599004800_0.001_0.01
0.1,0.01,175650.61366455,5418563,1182,BTC,BTC,1599004800,1599004800_0.01_0.1
1.0,0.1,727816.68622252,2307567,1182,BTC,BTC,1599004800,1599004800_0.1_1.0
10.0,1.0,1729048.95104156,666997,1182,BTC,BTC,1599004800,1599004800_1.0_10.0
100.0,10.0,3435171.94413518,117375,1182,BTC,BTC,1599004800,1599004800_10.0_100.0
1000.0,100.0,3468219.07911842,13825,1182,BTC,BTC,1599004800,1599004800_100.0_1000.0
10000.0,1000.0,5197498.4227498,2102,1182,BTC,BTC,1599004800,1599004800_1000.0_10000.0
100000.0,10000.0,2444335.07135287,105,1182,BTC,BTC,1599004800,1599004800_10000.0_100000.0
0.0,100000.0,247502.16277802,1,1182,BTC,BTC,1599004800,1599004800_100000.0_0.0
0.001,1e-08,3022.21207334,15269889,1182,BTC,BTC,1599091200,1599091200_1e-08_0.001
0.01,0.001,31238.00698872,7722099,1182,BTC,BTC,1599091200,1599091200_0.001_0.01
0.1,0.01,176031.38756046,5422203,1182,BTC,BTC,1599091200,1599091200_0.01_0.1
1.0,0.1,728975.77976331,2310077,1182,BTC,BTC,1599091200,1599091200_0.1_1.0
10.0,1.0,1731494.04224685,667793,1182,BTC,BTC,1599091200,1599091200_1.0_10.0
100.0,10.0,3439363.10660299,117491,1182,BTC,BTC,1599091200,1599091200_10.0_100.0
1000.0,100.0,3466133.82877627,13810,1182,BTC,BTC,1599091200,1599091200_100.0_1000.0
10000.0,1000.0,5213060.18502822,2105,1182,BTC,BTC,1599091200,1599091200_1000.0_10000.0
100000.0,10000.0,2427326.79315278,104,1182,BTC,BTC,1599091200,1599091200_10000.0_100000.0
0.0,100000.0,247502.16277802,1,1182,BTC,BTC,1599091200,1599091200_100000.0_0.0
0.001,1e-08,3028.25142671,15293013,1182,BTC,BTC,1599177600,1599177600_1e-08_0.001
0.01,0.001,31060.97379694,7671205,1182,BTC,BTC,1599177600,1599177600_0.001_0.01
0.1,0.01,177036.54874838,5447966,1182,BTC,BTC,1599177600,1599177600_0.01_0.1
1.0,0.1,730662.50029488,2316223,1182,BTC,BTC,1599177600,1599177600_0.1_1.0
10.0,1.0,1733013.51521007,668345,1182,BTC,BTC,1599177600,1599177600_1.0_10.0
100.0,10.0,3448802.03208909,117711,1182,BTC,BTC,1599177600,1599177600_10.0_100.0
1000.0,100.0,3466238.07603683,13799,1182,BTC,BTC,1599177600,1599177600_100.0_1000.0
10000.0,1000.0,5215608.25396333,2099,1182,BTC,BTC,1599177600,1599177600_1000.0_10000.0
100000.0,10000.0,2426208.96581201,104,1182,BTC,BTC,1599177600,1599177600_10000.0_100000.0
0.0,100000.0,237502.13759272,1,1182,BTC,BTC,1599177600,1599177600_100000.0_0.0
0.001,1e-08,3031.86562454,15311559,1182,BTC,BTC,1599264000,1599264000_1e-08_0.001
0.01,0.001,31061.65951271,7674880,1182,BTC,BTC,1599264000,1599264000_0.001_0.01
0.1,0.01,177535.45527822,5460771,1182,BTC,BTC,1599264000,1599264000_0.01_0.1
1.0,0.1,729482.94984762,2312906,1182,BTC,BTC,1599264000,1599264000_0.1_1.0
10.0,1.0,1731579.80614211,667955,1182,BTC,BTC,1599264000,1599264000_1.0_10.0
