TYPE,MARKET,FROMSYMBOL,TOSYMBOL,FLAGS,LASTMARKET,MEDIAN,TOPTIERVOLUME24HOUR,TOPTIERVOLUME24HOURTO,LASTTRADEID,PRICE,LASTUPDATE,LASTVOLUME,LASTVOLUMETO,VOLUMEHOUR,VOLUMEHOURTO,OPENHOUR,HIGHHOUR,LOWHOUR,VOLUMEDAY,VOLUMEDAYTO,OPENDAY,HIGHDAY,LOWDAY,VOLUME24HOUR,VOLUME24HOURTO,OPEN24HOUR,HIGH24HOUR,LOW24HOUR,CHANGE24HOUR,CHANGEPCT24HOUR,CHANGEDAY,CHANGEPCTDAY,CHANGEHOUR,CHANGEPCTHOUR,CONVERSIONTYPE,CONVERSIONSYMBOL,CONVERSIONLASTUPDATE,SUPPLY,MKTCAP,MKTCAPPENALTY,CIRCULATINGSUPPLY,CIRCULATINGSUPPLYMKTCAP,TOTALVOLUME24H,TOTALVOLUME24HTO,TOTALTOPTIERVOLUME24H,TOTALTOPTIERVOLUME24HTO,IMAGEURL,FETCHED_AT
5,CCCAGG,BTC,USD,1,CCCAGG,78741.6630225982,70511.29687562,5442858054.82085,1023931246,78741.6630225982,1770057245,0.02566834,2020.8558307134,1761.34020351,138446190.099656,78960.0316944328,78960.1829558137,78320.6864789208,55552.32893107,4292732943.15614,76910.9893569062,79328.6967126894,74579.6347675836,70511.29687562,5442858054.82085,77974.4941016205,79328.6967126894,74579.6347675836,767.168920977696,0.9838716234284004,1830.6736656919966,2.380249793949129,-218.3686718345998,-0.2765559576769981,direct,,1770057245,19982656.0,1573467565048.5,0,19982656.0,1573467565048.5,565164.374771182,44392664027.56421,296278.210897592,23220120320.39087,/media/37746251/btc.png,2026-02-02 10:34:12.389352-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,90501.5673378369,27339.95272057,2446337629.30391,980869973,90501.5673378369,1767378098,0.009891,895.471794,678.03130272,61273824.5428426,90341.354834458,90530.8108644766,90194.5163971324,25480.54190165,2281914031.19397,88742.6773204123,90940.5362669072,88289.331392005,27339.95272057,2446337629.30391,88079.3744764538,90940.5362669072,87963.2917727998,2422.192861383097,2.750011425240787,1758.8900174245937,1.982011440869634,160.2125033788907,0.1773412671001724,direct,,1767378098,19970603.0,1807370872181.7075,0,19970603.0,1807370872181.7075,240190.358493582,21709632960.25606,129059.769392417,11652140467.423494,/media/37746251/btc.png,2026-01-02 10:21:45.026126-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,92227.9556048026,13873.54511331,1276062503.31504,982701427,92227.9556048026,1767594565,0.00010576,9.75636,290.68624641,26849614.0654745,92317.2094550987,92440.6759461772,92217.9159292843,7628.38805591,706120108.363546,91499.5758776808,93340.6186865099,91483.1333173648,13873.54511331,1276062503.31504,91197.9135607068,93340.6186865099,90831.9800713835,1030.0420440957969,1.1294579052076001,728.3797271217918,0.796047107470214,-89.25385029609606,-0.09668170303556176,direct,,1767594565,19971778.0,1841956254732.9731,0,19971778.0,1841956254732.9731,177477.554350059,16364925803.969645,84296.86843963059,7771061640.597595,/media/37746251/btc.png,2026-01-04 22:29:34.073957-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,93843.5202852927,29038.05388433,2715598679.78338,983993878,93843.5202852927,1767661860,0.002421,227.198745,154.88885197,14539019.4411556,93810.8039811319,93977.2089859473,93799.3147059961,950.42033948,89091606.6212342,93871.4502631699,93988.5961742051,93551.0990288199,29038.05388433,2715598679.78338,92926.8169879597,94804.3784310233,92106.404932988,916.703297333006,0.9864787442916301,-27.929977877196507,-0.029753431739782895,32.716304160800064,0.034874772171636294,direct,,1767661860,19972078.0,1874250106932.4482,0,19972078.0,1874250106932.4482,260066.114621996,24396085184.090374,136830.74714240874,12831244476.154226,/media/37746251/btc.png,2026-01-05 17:11:13.612864-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,90785.2882744809,5439.48763951,493324025.057158,989826582,90785.2882744809,1768155656,6.334e-05,5.74956182,59.32662784,5386324.0694677,90862.5071211814,90864.9152887881,90770.3632101562,4584.14842536,415991997.648694,90391.7647042446,91164.5638175976,90335.6788099121,5439.48763951,493324025.057158,90474.5100920124,91164.5638175976,90279.1996613161,310.778182468508,0.3434980550350007,393.52357023629884,0.43535334388467783,-77.21884670050349,-0.08498427915654841,direct,,1768155656,19974568.0,1813396914038.2217,0,19974568.0,1813396914038.2214,73673.3942850376,6687958909.965401,32089.839288154,2912783882.0955906,/media/37746251/btc.png,2026-01-11 10:21:08.731907-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,95475.9361773717,21259.8087037,2023367025.93722,998689102,95475.9361773717,1768612127,0.02056567,1963.50734325,44.05176366,4204976.24102275,95433.5120004743,95478.5297713451,95429.6886409592,318.40647779,30400287.2446749,95521.1897718598,95550.972399003,95398.3462611299,21259.8087037,2023367025.93722,95646.1696430053,95827.4586498509,94246.2493768972,-170.23346563360246,-0.177982522738747,-45.25359448810923,-0.04737545103467793,42.4241768974025,0.044454171294871406,direct,,1768612127,19976781.0,1907301867785.3315,0,19976781.0,1907301867785.3315,167171.384240226,15954411299.402327,86386.69565995039,8241417528.403084,/media/37746251/btc.png,2026-01-16 17:08:58.010861-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,95174.8351799519,19495.62065807,1854753311.11952,998787884,95174.8351799519,1768630924,0.00011112,10.575057048,69.8638511,6651996.80890203,95284.2277519809,95284.5767159931,95159.7311031802,1502.83741834,143291502.417791,95521.1897718598,95550.972399003,95159.7311031802,19495.62065807,1854753311.11952,95716.2438227106,95827.4586498509,94246.2493768972,-541.4086427587026,-0.5656392490302075,-346.35459190790425,-0.3625945119979432,-109.39257202899898,-0.11480658930640782,direct,,1768630924,19976843.0,1901292739940.776,0,19976843.0,1901292739940.776,146621.588211541,13953946320.113037,78156.9117277848,7437832020.12281,/media/37746251/btc.png,2026-01-16 22:22:06.932420-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,93998.0669155872,27426.50046172,2549689262.49055,983571406,93998.0669155872,1767637424,0.00997,937.3794,967.54438728,91121764.0483099,94312.4514975536,94399.9787101064,93944.0894863442,25315.81145865,2357107710.697,91499.5758776808,94464.62814698,91483.1333173648,27426.50046172,2549689262.49055,91169.6562824736,94464.62814698,90831.9800713835,2828.410633113599,3.102359653907493,2498.491037906395,2.730603955199145,-314.3845819663984,-0.33334366456856795,direct,,1767637424,19971946.0,1877324316542.4941,0,19971946.0,1877324316542.4941,258757.897094217,24294393362.82825,137922.952062913,12936142114.034431,/media/37746251/btc.png,2026-01-05 10:23:46.103453-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,92770.8886839057,29117.72268405,2709803522.26042,985345647,92770.8886839057,1767748283,0.00079456,73.711013376,240.49740643,22307845.3750096,92661.0847259724,92837.9799195587,92652.7446295314,1332.98861107,124150981.257106,93720.4787864495,93720.6491614572,92608.4078902683,29117.72268405,2709803522.26042,93771.483047464,94428.695657197,91210.4548588162,-1000.5943635583099,-1.0670561358743174,-949.590102543807,-1.013215163686405,109.80395793329808,0.11850061787860836,direct,,1767748283,19972493.0,1852865924843.0857,0,19972493.0,1852865924843.0857,290908.732137959,26996388118.75631,161067.759441352,14950925694.109348,/media/37746251/btc.png,2026-01-06 17:11:26.647204-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,91196.9951775819,28933.55931299,2618678987.47669,987836491,91196.9951775819,1767921112,0.00022687,20.6896410574,243.00919262,22162856.294361,91215.2963874101,91257.7698480552,91168.5936876031,813.76571406,74139870.5884035,91032.9247575513,91257.7698480552,90988.0222233975,28933.55931299,2618678987.47669,91334.4218983401,91415.2045344462,89212.3086671477,-137.426720758187,-0.15046541917257658,164.07042003060633,0.18023195505096246,-18.301209828190622,-0.020063750876236398,direct,,1767921112,19973365.0,1821510871585.083,0,19973365.0,1821510871585.0833,239563.350300329,21827483020.40413,125529.423244979,11427931524.65665,/media/37746251/btc.png,2026-01-08 17:12:00.742119-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,92034.23153323,26938.08366181,2464947120.57599,991939229,92034.23153323,1768307571,0.002,184.152,261.0228738,23998344.994253,91908.2418520641,92044.1862128026,91820.0869914391,8925.98258747,819350309.637047,91199.6508704023,92593.2346258393,90944.4473084131,26938.08366181,2464947120.57599,90678.7230019649,92593.2346258393,90020.5796862131,1355.5085312651063,1.494847397923473,834.580662827706,0.9151138791240249,125.98968116591277,0.13708202727749522,direct,,1768307571,19975337.0,1838414790412.2961,0,19975337.0,1838414790412.2961,214986.438904788,19771832986.451313,111739.732791735,10269601730.99924,/media/37746251/btc.png,2026-01-13 04:33:01.127239-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,94685.926270953,49244.89337925,4621945862.0361,993909079,94685.926270953,1768371918,0.00033091,31.3338943728,652.43812367,61852513.7317202,94991.6022164986,94998.5438341056,94660.2597623711,8110.43711921,772722862.107356,95374.0317114324,95754.2896216364,94660.2597623711,49244.89337925,4621945862.0361,92095.750716526,96126.3683586895,91696.8152150114,2590.175554426998,2.812481069185972,-688.1054404793977,-0.7214809190004233,-305.6759455456049,-0.32179259893830237,direct,,1768371918,19975643.0,1891412260312.8784,0,19975643.0,1891412260312.8784,328980.633062541,31108983485.038696,179123.54678238698,16919626462.336187,/media/37746251/btc.png,2026-01-13 22:25:33.402244-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,95207.0957565133,17768.8578017,1689558010.91452,998856425,95207.0957565133,1768652826,0.00243756,232.078625064,94.99179421,9051978.17180483,95286.3029243105,95362.4444482135,95207.0876506989,2430.60723565,231586560.337493,95521.1897718598,95550.972399003,95004.9828429936,17768.8578017,1689558010.91452,95427.2521514611,95787.7047164582,94246.2493768972,-220.15639494780044,-0.23070599853212853,-314.09401534650533,-0.3288212972395747,-79.20716779719805,-0.08312544968830965,direct,,1768652826,19976971.0,1901949390922.0894,0,19976971.0,1901949390922.0894,130348.675589078,12407955503.248238,71188.7869909218,6775514324.53892,/media/37746251/btc.png,2026-01-17 04:27:22.829818-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,88386.9076562251,24980.87459675,2197483077.59328,1010405606,88386.9076562251,1769495158,0.00112639,99.5293297626,133.87032612,11835134.6414119,88375.7306735965,88438.1477493263,88346.1871586068,3595.87720823,318264143.349113,88274.702805915,88915.0914797858,88130.5469147113,24980.87459675,2197483077.59328,87854.0307772205,88915.0914797858,86965.8999387826,532.8768790046015,0.6065480141211348,112.20485031009594,0.12710872621887484,11.176982628603582,0.012647117645775646,direct,,1769495158,19981046.0,1766062867676.786,0,19981046.0,1766062867676.786,221433.085928847,19561286539.464558,114266.875447631,10089196589.793736,/media/37746251/btc.png,2026-01-26 22:26:11.154195-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,88180.2589943727,30715.91393783,2739883342.0789,1013104841,88180.2589943727,1769668698,0.00163321,143.9722794695,250.11931361,22045807.35131,88067.3603340726,88217.7315056659,88050.0255524385,6954.00788273,613795584.205511,89182.7169959381,89229.1888191976,87579.8244866041,30715.91393783,2739883342.0789,89216.4157740291,90481.3259183887,87579.8244866041,-1036.1567796563904,-1.1613970037541181,-1002.4580015653919,-1.1240496312879207,112.89866030011035,0.12819580361196622,direct,,1769668698,19981809.0,1762001092796.0874,0,19981809.0,1762001092796.0874,262763.547384395,23201903758.42826,140008.016315735,12377289235.80206,/media/37746251/btc.png,2026-01-28 22:38:22.042628-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,83538.565374352,41226.91766729,3430256480.19569,1017437589,83538.565374352,1769840980,0.0011636,97.166418,293.66000641,24581060.9874409,83868.8571972951,83912.8042188278,83512.2350895448,3624.45947996,304163752.756558,84135.1114408016,84152.3471144298,83512.2350895448,41226.91766729,3430256480.19569,82490.4080526381,84522.5782991423,81758.5086621607,1048.157321713894,1.270641455725437,-596.5460664496059,-0.7090334299602638,-330.29182294310885,-0.3938193913458514,direct,,1769840980,19982590.0,1669316901063.872,0,19982590.0,1669316901063.8723,320737.370808791,26780158742.77172,165023.214440134,13772021511.256601,/media/37746251/btc.png,2026-01-30 22:29:47.343554-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,82802.606980626,38778.47300929,3230463120.64582,1017692173,82802.606980626,1769862724,0.0301,2492.550599,429.07514267,35554929.3651568,82893.2542763344,83020.7013007087,82682.5726133352,9093.32715862,758120954.961114,84135.1114408016,84152.3471144298,82451.4245382803,38778.47300929,3230463120.64582,82664.8390302393,84522.5782991423,81758.5086621607,137.76795038671116,0.16665846326309885,-1332.5044601755944,-1.5837673919445145,-90.64729570838972,-0.10935424902755816,direct,,1769862724,19982656.0,1654616011197.048,0,19982656.0,1654616011197.048,297508.109631088,24653951536.08074,157142.393004999,13031304268.736773,/media/37746251/btc.png,2026-01-31 04:32:13.469603-08:00
5,CCCAGG,BTC,USD,1,CCCAGG,77905.0312928697,64098.77269696,4925238474.77889,1023028970,77905.0312928697,1770036105,2e-05,1.5581,1129.33999584,88069356.7338424,77697.7108051197,78350.5533995344,77656.7777514912,33687.54975847,2575341823.84189,76910.9893569062,78350.5533995344,74579.6347675836,64098.77269696,4925238474.77889,78407.5489990861,78708.3322206782,74579.6347675836,-502.51770621640026,-0.640904750411542,994.041935963498,1.2924576114222592,207.32048774999566,0.2668295958808799,direct,,1770036105,19982656.0,1556749440994.6504,0,19982656.0,1556749440994.6504,518569.400719008,40330786972.52668,275306.50488966814,21379383460.54786,/media/37746251/btc.png,2026-02-02 04:41:58.449503-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,78227.7500061879,44408.47281898,3485143891.83325,1025041813,78227.7500061879,1770122537,1.1e-07,0.00860409,653.13636792,51026955.7314533,78015.1037321387,78275.6030528405,77923.2584612891,14771.99740798,1158086593.83333,78690.4648260035,79141.2666044752,77598.2198858196,44408.47281898,3485143891.83325,77946.4825887756,79328.6967126894,77534.6783684927,281.2674174122949,0.3608468375618501,-462.71481981560646,-0.5880189179702252,212.64627404919884,0.2725706483443387,direct,,1770122537,19982656.0,1563198218027.6506,0,19982656.0,1563198218027.6506,353578.025310773,27670782353.68622,173303.95044847502,13568347092.761572,/media/37746251/btc.png,2026-02-03 04:42:26.186197-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,87653.4411971837,10772.33402707,951881917.045289,1008304346,87653.4411971837,1769365297,0.00022607,19.8126640257,558.93569402,48985741.1262426,87784.0195626386,87880.477300557,87422.77897102,9853.92937953,869929544.983237,89107.7526562781,89203.3059468035,87422.77897102,10772.33402707,951881917.045289,89269.8676372036,89378.2719661341,87422.77897102,-1616.4264400199027,-1.8107189836878959,-1454.3114590944024,-1.6320818511765471,-130.57836545490136,-0.14874958575088568,direct,,1769365297,19980462.0,1751356251009.5632,0,19980462.0,1751356251009.5632,126936.098447378,11134035610.904255,62856.921474902694,5517275240.183464,/media/37746251/btc.png,2026-01-25 10:21:38.793232-08:00
5,CCCAGG,BTC,USD,2,CCCAGG,87825.3485058261,24645.79027407,2151642475.8837,1009091599,87825.3485058261,1769408882,0.00824793,724.2151022424,255.68114991,22443410.6602677,87724.679053978,87883.8212847517,87660.8482501193,6854.13619629,598879520.089118,86581.0345816177,87883.8212847517,86429.6392513598,24645.79027407,2151642475.8837,88730.9332543227,88865.7480688895,86008.6431884744,-905.5847484966071,-1.0205964428447951,1244.3139242083998,1.4371668463206193,100.66945184809447,0.11475613582598734,direct,,1769408882,19980637.0,1754806407893.4033,0,19980637.0,1754806407893.4036,257161.487189802,22572414590.582897,124453.528997969,10917291912.888565,/media/37746251/btc.png,2026-01-25 22:28:17.720237-08:00
